id,municipality,population,date,case,discharged
13119,板橋区,583467,2020-04-10,37,
13120,練馬区,742840,2020-04-10,54,
13121,足立区,683360,2020-04-10,35,
13122,葛飾区,454910,2020-04-10,35,
13123,江戸川区,695241,2020-04-10,25,
13201,八王子市,576383,2020-04-10,13,
13202,立川市,180650,2020-04-10,5,
13203,武蔵野市,148439,2020-04-10,6,
13204,三鷹市,192402,2020-04-10,12,
13205,青梅市,133303,2020-04-10,1,
13206,府中市,263169,2020-04-10,6,
13207,昭島市,112124,2020-04-10,3,
13208,調布市,239754,2020-04-10,9,
13209,町田市,433882,2020-04-10,20,
13210,小金井市,125755,2020-04-10,8,
13211,小平市,196430,2020-04-10,6,
13212,日野市,190018,2020-04-10,10,
13213,東村山市,150289,2020-04-10,1,
13214,国分寺市,128058,2020-04-10,3,
13215,国立市,75129,2020-04-10,2,
13218,福生市,57285,2020-04-10,0,
13219,狛江市,83804,2020-04-10,6,
13220,東大和市,84230,2020-04-10,4,
13221,清瀬市,75136,2020-04-10,3,
13222,東久留米市,116361,2020-04-10,3,
13223,武蔵村山市,71542,2020-04-10,1,
13224,多摩市,147589,2020-04-10,0,
13225,稲城市,91790,2020-04-10,4,
13227,羽村市,54537,2020-04-10,5,
13228,あきる野市,80012,2020-04-10,1,
13229,西東京市,206232,2020-04-10,10,
13303,瑞穂町,32317,2020-04-10,0,
13305,日の出町,17106,2020-04-10,0,
13307,檜原村,1979,2020-04-10,0,
13308,奥多摩町,4863,2020-04-10,0,
13361,大島町,7221,2020-04-10,0,
13362,利島村,347,2020-04-10,0,
13363,新島村,2591,2020-04-10,0,
13364,神津島村,1853,2020-04-10,0,
13381,三宅村,2262,2020-04-10,0,
13382,御蔵島村,335,2020-04-10,0,
13401,八丈町,7086,2020-04-10,0,
13402,青ヶ島村,176,2020-04-10,0,
13421,小笠原村,3057,2020-04-10,0,
99000,都外,,2020-04-10,48,
99100,調査中,,2020-04-10,249,
99101,永寿総合病院関連,,2020-04-10,184,
13101,千代田区,66080,2020-04-11,10,
13102,中央区,168553,2020-04-11,35,
13103,港区,260535,2020-04-11,155,
13104,新宿区,349101,2020-04-11,139,
13105,文京区,236043,2020-04-11,22,
13106,台東区,209463,2020-04-11,46,
13107,墨田区,270218,2020-04-11,25,
13108,江東区,519652,2020-04-11,51,
13109,品川区,412861,2020-04-11,84,
13110,目黒区,287741,2020-04-11,58,
13111,大田区,739548,2020-04-11,65,
13112,世田谷区,939669,2020-04-11,191,
13113,渋谷区,235148,2020-04-11,69,
13114,中野区,342623,2020-04-11,62,
13115,杉並区,585632,2020-04-11,92,
13116,豊島区,300613,2020-04-11,49,
13117,北区,354171,2020-04-11,19,
13118,荒川区,218826,2020-04-11,11,
13119,板橋区,583467,2020-04-11,38,
13120,練馬区,742840,2020-04-11,60,
13121,足立区,683360,2020-04-11,44,
13122,葛飾区,454910,2020-04-11,44,
13123,江戸川区,695241,2020-04-11,39,
13201,八王子市,576383,2020-04-11,15,
13202,立川市,180650,2020-04-11,8,
13203,武蔵野市,148439,2020-04-11,7,
13204,三鷹市,192402,2020-04-11,13,
13205,青梅市,133303,2020-04-11,2,
13206,府中市,263169,2020-04-11,10,
13207,昭島市,112124,2020-04-11,3,
13208,調布市,239754,2020-04-11,12,
13209,町田市,433882,2020-04-11,21,
13210,小金井市,125755,2020-04-11,8,
13211,小平市,196430,2020-04-11,6,
13212,日野市,190018,2020-04-11,11,
13213,東村山市,150289,2020-04-11,1,
13214,国分寺市,128058,2020-04-11,3,
13215,国立市,75129,2020-04-11,2,
13218,福生市,57285,2020-04-11,0,
13219,狛江市,83804,2020-04-11,7,
13220,東大和市,84230,2020-04-11,4,
13221,清瀬市,75136,2020-04-11,3,
13222,東久留米市,116361,2020-04-11,3,
13223,武蔵村山市,71542,2020-04-11,1,
13224,多摩市,147589,2020-04-11,5,
13225,稲城市,91790,2020-04-11,4,
13227,羽村市,54537,2020-04-11,5,
13228,あきる野市,80012,2020-04-11,1,
13229,西東京市,206232,2020-04-11,11,
13303,瑞穂町,32317,2020-04-11,0,
13305,日の出町,17106,2020-04-11,0,
13307,檜原村,1979,2020-04-11,0,
13308,奥多摩町,4863,2020-04-11,0,
13361,大島町,7221,2020-04-11,0,
13362,利島村,347,2020-04-11,0,
13363,新島村,2591,2020-04-11,0,
13364,神津島村,1853,2020-04-11,0,
13381,三宅村,2262,2020-04-11,0,
13382,御蔵島村,335,2020-04-11,0,
13401,八丈町,7086,2020-04-11,0,
13402,青ヶ島村,176,2020-04-11,0,
13421,小笠原村,3057,2020-04-11,0,
99000,都外,,2020-04-11,50,
99100,調査中,,2020-04-11,278,
99101,永寿総合病院関連,,2020-04-11,184,
13101,千代田区,66080,2020-04-12,11,
13102,中央区,168553,2020-04-12,36,
13103,港区,260535,2020-04-12,158,
13104,新宿区,349101,2020-04-12,164,
13105,文京区,236043,2020-04-12,23,
13106,台東区,209463,2020-04-12,47,
13107,墨田区,270218,2020-04-12,26,
13108,江東区,519652,2020-04-12,51,
13109,品川区,412861,2020-04-12,90,
13110,目黒区,287741,2020-04-12,63,
13111,大田区,739548,2020-04-12,66,
13112,世田谷区,939669,2020-04-12,195,
13113,渋谷区,235148,2020-04-12,71,
13114,中野区,342623,2020-04-12,66,
13115,杉並区,585632,2020-04-12,92,
13116,豊島区,300613,2020-04-12,49,
13117,北区,354171,2020-04-12,20,
13118,荒川区,218826,2020-04-12,13,
13119,板橋区,583467,2020-04-12,46,
13120,練馬区,742840,2020-04-12,59,
13121,足立区,683360,2020-04-12,45,
13122,葛飾区,454910,2020-04-12,44,
13123,江戸川区,695241,2020-04-12,43,
13201,八王子市,576383,2020-04-12,16,
13202,立川市,180650,2020-04-12,8,
13203,武蔵野市,148439,2020-04-12,7,
13204,三鷹市,192402,2020-04-12,13,
13205,青梅市,133303,2020-04-12,2,
13206,府中市,263169,2020-04-12,10,
13207,昭島市,112124,2020-04-12,3,
13208,調布市,239754,2020-04-12,12,
13209,町田市,433882,2020-04-12,22,
13210,小金井市,125755,2020-04-12,8,
13211,小平市,196430,2020-04-12,6,
13212,日野市,190018,2020-04-12,11,
13213,東村山市,150289,2020-04-12,1,
13214,国分寺市,128058,2020-04-12,3,
13215,国立市,75129,2020-04-12,2,
13218,福生市,57285,2020-04-12,0,
13219,狛江市,83804,2020-04-12,7,
13220,東大和市,84230,2020-04-12,4,
13221,清瀬市,75136,2020-04-12,5,
13222,東久留米市,116361,2020-04-12,5,
13223,武蔵村山市,71542,2020-04-12,1,
13224,多摩市,147589,2020-04-12,5,
13225,稲城市,91790,2020-04-12,4,
13227,羽村市,54537,2020-04-12,5,
13228,あきる野市,80012,2020-04-12,1,
13229,西東京市,206232,2020-04-12,11,
13303,瑞穂町,32317,2020-04-12,0,
13305,日の出町,17106,2020-04-12,0,
13307,檜原村,1979,2020-04-12,0,
13308,奥多摩町,4863,2020-04-12,0,
13361,大島町,7221,2020-04-12,0,
13362,利島村,347,2020-04-12,0,
13363,新島村,2591,2020-04-12,0,
13364,神津島村,1853,2020-04-12,0,
13381,三宅村,2262,2020-04-12,0,
13382,御蔵島村,335,2020-04-12,0,
13401,八丈町,7086,2020-04-12,0,
13402,青ヶ島村,176,2020-04-12,0,
13421,小笠原村,3057,2020-04-12,0,
99000,都外,,2020-04-12,52,
99100,調査中,,2020-04-12,365,
99101,永寿総合病院関連,,2020-04-12,184,
13101,千代田区,66080,2020-04-13,12,
13102,中央区,168553,2020-04-13,39,
13103,港区,260535,2020-04-13,163,
13104,新宿区,349101,2020-04-13,177,
13105,文京区,236043,2020-04-13,23,
13106,台東区,209463,2020-04-13,47,
13107,墨田区,270218,2020-04-13,28,
13108,江東区,519652,2020-04-13,52,
13109,品川区,412861,2020-04-13,94,
13110,目黒区,287741,2020-04-13,72,
13111,大田区,739548,2020-04-13,67,
13112,世田谷区,939669,2020-04-13,205,
13113,渋谷区,235148,2020-04-13,72,
13114,中野区,342623,2020-04-13,67,
13115,杉並区,585632,2020-04-13,97,
13116,豊島区,300613,2020-04-13,49,
13117,北区,354171,2020-04-13,23,
13118,荒川区,218826,2020-04-13,13,
13119,板橋区,583467,2020-04-13,47,
13120,練馬区,742840,2020-04-13,60,
13121,足立区,683360,2020-04-13,46,
13122,葛飾区,454910,2020-04-13,44,
13123,江戸川区,695241,2020-04-13,43,
13201,八王子市,576383,2020-04-13,19,
13202,立川市,180650,2020-04-13,8,
13203,武蔵野市,148439,2020-04-13,7,
13204,三鷹市,192402,2020-04-13,14,
13205,青梅市,133303,2020-04-13,2,
13206,府中市,263169,2020-04-13,14,
13207,昭島市,112124,2020-04-13,3,
13208,調布市,239754,2020-04-13,13,
13209,町田市,433882,2020-04-13,23,
13210,小金井市,125755,2020-04-13,8,
13211,小平市,196430,2020-04-13,6,
13212,日野市,190018,2020-04-13,12,
13213,東村山市,150289,2020-04-13,3,
13214,国分寺市,128058,2020-04-13,3,
13215,国立市,75129,2020-04-13,3,
13218,福生市,57285,2020-04-13,0,
13219,狛江市,83804,2020-04-13,7,
13220,東大和市,84230,2020-04-13,4,
13221,清瀬市,75136,2020-04-13,6,
13222,東久留米市,116361,2020-04-13,6,
13223,武蔵村山市,71542,2020-04-13,1,
13224,多摩市,147589,2020-04-13,7,
13225,稲城市,91790,2020-04-13,5,
13227,羽村市,54537,2020-04-13,5,
13228,あきる野市,80012,2020-04-13,1,
13229,西東京市,206232,2020-04-13,13,
13303,瑞穂町,32317,2020-04-13,0,
13305,日の出町,17106,2020-04-13,0,
13307,檜原村,1979,2020-04-13,0,
13308,奥多摩町,4863,2020-04-13,0,
13361,大島町,7221,2020-04-13,0,
13362,利島村,347,2020-04-13,0,
13363,新島村,2591,2020-04-13,0,
13364,神津島村,1853,2020-04-13,0,
13381,三宅村,2262,2020-04-13,0,
13382,御蔵島村,335,2020-04-13,0,
13401,八丈町,7086,2020-04-13,0,
13402,青ヶ島村,176,2020-04-13,0,
13421,小笠原村,3057,2020-04-13,0,
99000,都外,,2020-04-13,58,
99100,調査中,,2020-04-13,367,
99101,永寿総合病院関連,,2020-04-13,184,
13101,千代田区,66080,2020-04-14,12,
13102,中央区,168553,2020-04-14,51,
13103,港区,260535,2020-04-14,168,
13104,新宿区,349101,2020-04-14,180,
13105,文京区,236043,2020-04-14,26,
13106,台東区,209463,2020-04-14,49,
13107,墨田区,270218,2020-04-14,35,
13108,江東区,519652,2020-04-14,56,
13109,品川区,412861,2020-04-14,104,
13110,目黒区,287741,2020-04-14,76,
13111,大田区,739548,2020-04-14,71,
13112,世田谷区,939669,2020-04-14,234,
13113,渋谷区,235148,2020-04-14,81,
13114,中野区,342623,2020-04-14,70,
13115,杉並区,585632,2020-04-14,107,
13116,豊島区,300613,2020-04-14,62,
13117,北区,354171,2020-04-14,30,
13118,荒川区,218826,2020-04-14,13,
13119,板橋区,583467,2020-04-14,50,
13120,練馬区,742840,2020-04-14,67,
13121,足立区,683360,2020-04-14,50,
13122,葛飾区,454910,2020-04-14,46,
13123,江戸川区,695241,2020-04-14,47,
13201,八王子市,576383,2020-04-14,20,
13202,立川市,180650,2020-04-14,8,
13203,武蔵野市,148439,2020-04-14,8,
13204,三鷹市,192402,2020-04-14,14,
13205,青梅市,133303,2020-04-14,2,
13206,府中市,263169,2020-04-14,15,
13207,昭島市,112124,2020-04-14,3,
13208,調布市,239754,2020-04-14,15,
13209,町田市,433882,2020-04-14,24,
13210,小金井市,125755,2020-04-14,8,
13211,小平市,196430,2020-04-14,6,
13212,日野市,190018,2020-04-14,12,
13213,東村山市,150289,2020-04-14,4,
13214,国分寺市,128058,2020-04-14,3,
13215,国立市,75129,2020-04-14,3,
13218,福生市,57285,2020-04-14,0,
13219,狛江市,83804,2020-04-14,7,
13220,東大和市,84230,2020-04-14,4,
13221,清瀬市,75136,2020-04-14,6,
13222,東久留米市,116361,2020-04-14,7,
13223,武蔵村山市,71542,2020-04-14,1,
13224,多摩市,147589,2020-04-14,8,
13225,稲城市,91790,2020-04-14,6,
13227,羽村市,54537,2020-04-14,5,
13228,あきる野市,80012,2020-04-14,1,
13229,西東京市,206232,2020-04-14,13,
13303,瑞穂町,32317,2020-04-14,0,
13305,日の出町,17106,2020-04-14,0,
13307,檜原村,1979,2020-04-14,0,
13308,奥多摩町,4863,2020-04-14,0,
13361,大島町,7221,2020-04-14,0,
13362,利島村,347,2020-04-14,0,
13363,新島村,2591,2020-04-14,0,
13364,神津島村,1853,2020-04-14,0,
13381,三宅村,2262,2020-04-14,0,
13382,御蔵島村,335,2020-04-14,0,
13401,八丈町,7086,2020-04-14,0,
13402,青ヶ島村,176,2020-04-14,0,
13421,小笠原村,3057,2020-04-14,0,
99000,都外,,2020-04-14,60,
99100,調査中,,2020-04-14,371,
99101,永寿総合病院関連,,2020-04-14,187,
13101,千代田区,66080,2020-04-15,16,
13102,中央区,168553,2020-04-15,53,
13103,港区,260535,2020-04-15,172,
13104,新宿区,349101,2020-04-15,187,
13105,文京区,236043,2020-04-15,28,
13106,台東区,209463,2020-04-15,49,
13107,墨田区,270218,2020-04-15,36,
13108,江東区,519652,2020-04-15,57,
13109,品川区,412861,2020-04-15,104,
13110,目黒区,287741,2020-04-15,80,
13111,大田区,739548,2020-04-15,77,
13112,世田谷区,939669,2020-04-15,243,
13113,渋谷区,235148,2020-04-15,89,
13114,中野区,342623,2020-04-15,77,
13115,杉並区,585632,2020-04-15,115,
13116,豊島区,300613,2020-04-15,65,
13117,北区,354171,2020-04-15,30,
13118,荒川区,218826,2020-04-15,13,
13119,板橋区,583467,2020-04-15,51,
13120,練馬区,742840,2020-04-15,80,
13121,足立区,683360,2020-04-15,51,
13122,葛飾区,454910,2020-04-15,48,
13123,江戸川区,695241,2020-04-15,52,
13201,八王子市,576383,2020-04-15,21,
13202,立川市,180650,2020-04-15,8,
13203,武蔵野市,148439,2020-04-15,10,
13204,三鷹市,192402,2020-04-15,16,
13205,青梅市,133303,2020-04-15,2,
13206,府中市,263169,2020-04-15,20,
13207,昭島市,112124,2020-04-15,3,
13208,調布市,239754,2020-04-15,20,
13209,町田市,433882,2020-04-15,25,
13210,小金井市,125755,2020-04-15,8,
13211,小平市,196430,2020-04-15,8,
13212,日野市,190018,2020-04-15,12,
13213,東村山市,150289,2020-04-15,4,
13214,国分寺市,128058,2020-04-15,5,
13215,国立市,75129,2020-04-15,3,
13218,福生市,57285,2020-04-15,0,
13219,狛江市,83804,2020-04-15,8,
13220,東大和市,84230,2020-04-15,4,
13221,清瀬市,75136,2020-04-15,6,
13222,東久留米市,116361,2020-04-15,11,
13223,武蔵村山市,71542,2020-04-15,1,
13224,多摩市,147589,2020-04-15,12,
13225,稲城市,91790,2020-04-15,6,
13227,羽村市,54537,2020-04-15,5,
13228,あきる野市,80012,2020-04-15,2,
13229,西東京市,206232,2020-04-15,13,
13303,瑞穂町,32317,2020-04-15,0,
13305,日の出町,17106,2020-04-15,0,
13307,檜原村,1979,2020-04-15,0,
13308,奥多摩町,4863,2020-04-15,0,
13361,大島町,7221,2020-04-15,0,
13362,利島村,347,2020-04-15,0,
13363,新島村,2591,2020-04-15,0,
13364,神津島村,1853,2020-04-15,0,
13381,三宅村,2262,2020-04-15,0,
13382,御蔵島村,335,2020-04-15,0,
13401,八丈町,7086,2020-04-15,0,
13402,青ヶ島村,176,2020-04-15,0,
13421,小笠原村,3057,2020-04-15,0,
99000,都外,,2020-04-15,63,
99100,調査中,,2020-04-15,377,
99101,永寿総合病院関連,,2020-04-15,187,
13101,千代田区,66080,2020-04-16,18,
13102,中央区,168553,2020-04-16,56,
13103,港区,260535,2020-04-16,179,
13104,新宿区,349101,2020-04-16,205,
13105,文京区,236043,2020-04-16,36,
13106,台東区,209463,2020-04-16,53,
13107,墨田区,270218,2020-04-16,47,
13108,江東区,519652,2020-04-16,59,
13109,品川区,412861,2020-04-16,111,
13110,目黒区,287741,2020-04-16,83,
13111,大田区,739548,2020-04-16,79,
13112,世田谷区,939669,2020-04-16,247,
13113,渋谷区,235148,2020-04-16,94,
13114,中野区,342623,2020-04-16,79,
13115,杉並区,585632,2020-04-16,120,
13116,豊島区,300613,2020-04-16,71,
13117,北区,354171,2020-04-16,34,
13118,荒川区,218826,2020-04-16,13,
13119,板橋区,583467,2020-04-16,51,
13120,練馬区,742840,2020-04-16,88,
13121,足立区,683360,2020-04-16,57,
13122,葛飾区,454910,2020-04-16,59,
13123,江戸川区,695241,2020-04-16,59,
13201,八王子市,576383,2020-04-16,22,
13202,立川市,180650,2020-04-16,9,
13203,武蔵野市,148439,2020-04-16,10,
13204,三鷹市,192402,2020-04-16,18,
13205,青梅市,133303,2020-04-16,2,
13206,府中市,263169,2020-04-16,20,
13207,昭島市,112124,2020-04-16,3,
13208,調布市,239754,2020-04-16,22,
13209,町田市,433882,2020-04-16,26,
13210,小金井市,125755,2020-04-16,8,
13211,小平市,196430,2020-04-16,9,
13212,日野市,190018,2020-04-16,12,
13213,東村山市,150289,2020-04-16,3,
13214,国分寺市,128058,2020-04-16,5,
13215,国立市,75129,2020-04-16,3,
13218,福生市,57285,2020-04-16,0,
13219,狛江市,83804,2020-04-16,9,
13220,東大和市,84230,2020-04-16,4,
13221,清瀬市,75136,2020-04-16,6,
13222,東久留米市,116361,2020-04-16,11,
13223,武蔵村山市,71542,2020-04-16,1,
13224,多摩市,147589,2020-04-16,13,
13225,稲城市,91790,2020-04-16,6,
13227,羽村市,54537,2020-04-16,5,
13228,あきる野市,80012,2020-04-16,2,
13229,西東京市,206232,2020-04-16,15,
13303,瑞穂町,32317,2020-04-16,0,
13305,日の出町,17106,2020-04-16,0,
13307,檜原村,1979,2020-04-16,0,
13308,奥多摩町,4863,2020-04-16,0,
13361,大島町,7221,2020-04-16,0,
13362,利島村,347,2020-04-16,0,
13363,新島村,2591,2020-04-16,0,
13364,神津島村,1853,2020-04-16,0,
13381,三宅村,2262,2020-04-16,0,
13382,御蔵島村,335,2020-04-16,0,
13401,八丈町,7086,2020-04-16,0,
13402,青ヶ島村,176,2020-04-16,0,
13421,小笠原村,3057,2020-04-16,0,
99000,都外,,2020-04-16,67,
99100,調査中,,2020-04-16,384,
99101,永寿総合病院関連,,2020-04-16,187,
13101,千代田区,66080,2020-04-17,19,
13102,中央区,168553,2020-04-17,58,
13103,港区,260535,2020-04-17,197,
13104,新宿区,349101,2020-04-17,219,
13105,文京区,236043,2020-04-17,39,
13106,台東区,209463,2020-04-17,53,
13107,墨田区,270218,2020-04-17,48,
13108,江東区,519652,2020-04-17,65,
13109,品川区,412861,2020-04-17,123,
13110,目黒区,287741,2020-04-17,92,
13111,大田区,739548,2020-04-17,79,
13112,世田谷区,939669,2020-04-17,259,
13113,渋谷区,235148,2020-04-17,105,
13114,中野区,342623,2020-04-17,82,
13115,杉並区,585632,2020-04-17,127,
13116,豊島区,300613,2020-04-17,79,
13117,北区,354171,2020-04-17,35,
13118,荒川区,218826,2020-04-17,13,
13119,板橋区,583467,2020-04-17,57,
13120,練馬区,742840,2020-04-17,90,
13121,足立区,683360,2020-04-17,65,
13122,葛飾区,454910,2020-04-17,64,
13123,江戸川区,695241,2020-04-17,70,
13201,八王子市,576383,2020-04-17,23,
13202,立川市,180650,2020-04-17,13,
13203,武蔵野市,148439,2020-04-17,12,
13204,三鷹市,192402,2020-04-17,20,
13205,青梅市,133303,2020-04-17,3,
13206,府中市,263169,2020-04-17,27,
13207,昭島市,112124,2020-04-17,3,
13208,調布市,239754,2020-04-17,23,
13209,町田市,433882,2020-04-17,28,
13210,小金井市,125755,2020-04-17,9,
13211,小平市,196430,2020-04-17,9,
13212,日野市,190018,2020-04-17,13,
13213,東村山市,150289,2020-04-17,4,
13214,国分寺市,128058,2020-04-17,6,
13215,国立市,75129,2020-04-17,4,
13218,福生市,57285,2020-04-17,0,
13219,狛江市,83804,2020-04-17,9,
13220,東大和市,84230,2020-04-17,5,
13221,清瀬市,75136,2020-04-17,9,
13222,東久留米市,116361,2020-04-17,11,
13223,武蔵村山市,71542,2020-04-17,1,
13224,多摩市,147589,2020-04-17,16,
13225,稲城市,91790,2020-04-17,6,
13227,羽村市,54537,2020-04-17,5,
13228,あきる野市,80012,2020-04-17,2,
13229,西東京市,206232,2020-04-17,18,
13303,瑞穂町,32317,2020-04-17,1,
13305,日の出町,17106,2020-04-17,0,
13307,檜原村,1979,2020-04-17,0,
13308,奥多摩町,4863,2020-04-17,0,
13361,大島町,7221,2020-04-17,0,
13362,利島村,347,2020-04-17,0,
